speed_efficiency,hour,is_peak,weather_impact,location_risk,network_score,network_quality
0.352363641854846,11,0,1,1,2,2
0.1385268716044122,9,0,0,3,3,2
0.6445436804937171,8,0,0,1,3,1
0.21503795212350837,13,0,0,2,1,2
0.1366900489590251,22,1,1,1,2,1
0.398681636792078,13,0,0,1,1,2
0.5563386500723204,9,0,0,1,2,2
0.0298968089981003,3,0,0,1,2,2
0.5658150166950944,12,0,0,3,3,0
0.42307222421841956,7,0,0,3,2,2
0.4836786360813272,8,0,0,2,2,2
0.11369695386026402,15,0,1,1,2,2
0.3935456934412141,12,0,2,2,2,2
0.04854730773461198,21,1,0,3,3,0
0.4751472219855314,16,0,2,2,2,2
0.5429527139777445,8,0,0,1,2,2
0.1896397235423668,0,0,0,3,1,1
0.22009310983706595,22,1,0,2,2,1
0.1106580387934341,23,1,1,1,2,2
0.08009369149062767,22,1,0,1,1,1
0.3342781306032201,3,0,0,1,2,2
0.7213751094096648,12,0,0,2,2,2
0.08671987505892885,10,0,0,1,2,2
0.060151218405107676,22,1,2,2,2,1
0.02888948434751299,23,1,1,1,1,1
0.29123050082513197,1,0,2,1,2,2
0.14973506960040128,7,0,1,3,1,2
0.6017700816078131,1,0,0,1,3,2
0.24773418407494582,16,0,1,1,1,2
0.11816505148009379,7,0,0,3,1,1
0.10892855655766674,19,1,0,2,2,2
0.3261695238357421,6,0,0,1,2,2
0.40952094727143123,16,0,0,3,2,2
-0.032420092137724656,10,0,0,2,3,2
0.41627084601519354,12,0,0,3,2,0
0.2292475669063345,16,0,1,2,1,2
0.43128181061104603,11,0,0,2,2,0
0.6643548289685351,16,0,0,1,3,0
0.3415301580376446,5,0,0,1,1,2
0.17628342349198434,7,0,0,2,2,1
0.233248342971118,8,0,0,1,2,2
0.07327930700704949,22,1,1,2,1,0
-0.011519716279881048,23,1,0,1,2,2
0.48012537976300534,12,0,1,1,2,2
0.24073761354114206,5,0,2,2,2,2
0.2821777278147881,20,1,1,1,2,2
0.13952412844715992,8,0,0,1,1,2
0.08062126901821616,22,1,0,2,2,1
0.276924279257942,1,0,0,3,2,1
0.045037454509945486,21,1,0,1,3,1
0.6937334031058666,17,0,0,3,3,2
0.22302250828053763,21,1,1,2,3,1
0.09698347502012562,23,1,0,2,1,1
0.15828775464423153,12,0,1,1,1,2
0.7751643195795649,10,0,2,1,3,2
0.039140126926023124,4,0,1,2,2,0
0.48717672099897474,2,0,0,1,3,2
0.1594643029407358,18,1,1,1,2,2
0.5890721792798446,4,0,1,3,3,0
0.6541372184358073,9,0,1,3,2,2
-0.010940425969240162,19,1,0,1,2,1
0.7102908618390001,0,0,2,2,2,2
0.0963723761349574,22,1,1,2,2,0
0.1217878916754753,0,0,1,1,2,1
0.22179302727271583,15,0,0,1,3,2
0.5734703826350518,17,0,0,2,2,2
0.513692474488799,4,0,1,2,2,2
0.0857395462219747,20,1,0,1,1,2
0.01050577101024671,4,0,0,1,2,2
0.12448933717945727,4,0,0,1,2,2
0.23679806209856283,17,0,0,1,2,2
0.13683146992075546,14,0,1,3,1,2
0.7654408483341435,16,0,0,2,3,2
0.28484440971438646,12,0,0,3,2,0
0.12278262438820044,22,1,0,1,2,2
0.4429545603414702,13,0,0,2,2,2
0.0649828666358543,20,1,0,1,2,2
0.20235977553694812,2,0,0,2,2,2
0.3121303505467171,5,0,1,3,1,2
0.27283876934221774,19,1,0,1,2,1
0.2683199696010044,17,0,0,1,1,2
0.23017474680359118,11,0,0,3,2,0
0.12116184064432703,23,1,1,2,2,2
0.28500106518918283,4,0,0,3,2,2
0.32131980100007584,5,0,0,2,2,2
0.6583964368504653,15,0,2,1,3,2
0.09243952552675269,8,0,0,3,1,1
0.03127036279941641,7,0,1,1,2,2
0.22836763935352222,7,0,0,3,1,2
0.398800282449952,12,0,1,2,2,2
0.7492468449294809,8,0,0,2,2,2
0.5193030391392279,8,0,1,1,2,2
0.21735755747714955,21,1,1,1,1,2
0.1545192778146806,18,1,2,3,1,2
0.86170597189482,9,0,0,1,2,2
0.28546652605151523,14,0,2,2,3,1
0.6892475238646357,0,0,2,2,3,2
0.24566544853683844,13,0,1,3,2,2
0.6760362908472718,11,0,2,3,3,0
0.5375415891428896,7,0,2,2,2,2
0.22360649645691102,15,0,1,2,2,2
0.05622093797059298,21,1,0,3,1,0
0.21546468856603715,19,1,0,3,2,1
0.47929500114772566,10,0,0,1,2,2
0.4445776200581888,11,0,1,1,2,2
0.25344689727777897,16,0,0,1,2,2
0.2791652038779347,10,0,1,1,2,2
0.36023736536127526,18,1,0,2,3,2
0.08032765203420875,7,0,1,1,1,2
0.167625024829662,18,1,1,3,2,0
0.5904232619614823,3,0,0,2,3,2
0.2834980239865156,4,0,1,1,2,2
0.07698727400211497,14,0,2,1,2,2
0.13405850825709245,1,0,0,3,2,2
0.0749261897372205,19,1,2,1,2,2
0.2987136601545309,2,0,1,2,2,2
0.45809697081215256,7,0,0,1,2,2
0.5707609615594152,10,0,1,2,2,2
0.4483472164103366,17,0,2,1,2,2
0.04863438669477765,22,1,0,3,2,1
0.1556581668841081,21,1,1,2,2,1
0.17091956162712674,14,0,1,1,1,2
0.37939981168164816,2,0,1,2,2,2
0.17062915032707202,6,0,1,1,1,2
0.2470907913376684,18,1,0,3,2,0
0.49136457494830393,13,0,1,1,1,2
0.4848521610679895,15,0,0,3,2,0
0.49933446157289485,8,0,0,3,2,2
0.7430098953564053,11,0,0,1,2,2
0.10442039417984228,19,1,0,1,1,2
0.04156250849986051,3,0,1,2,2,2
0.4444429170537627,17,0,0,2,2,2
0.5016990977536624,5,0,0,1,3,1
0.800303026341421,10,0,1,1,2,2
0.1351376771965508,9,0,0,2,1,0
0.7365441175690065,7,0,0,1,2,2
-0.006528271304650727,6,0,2,2,2,2
0.061672324192364285,23,1,0,2,1,2
0.34868029510120424,9,0,1,1,2,2
0.12167139399047534,4,0,1,3,2,2
0.1182109180706219,4,0,1,1,2,2
0.7728904352145332,5,0,1,1,2,2
0.6421050326219989,16,0,1,1,2,2
0.20654160144596376,1,0,0,2,1,2
0.10916380789828264,1,0,2,1,2,2
1.013396743648095,4,0,1,1,2,2
0.7451462467641387,2,0,0,2,3,2
0.07000151469935999,12,0,1,1,1,2
0.2799871469265148,0,0,0,1,2,2
1.0401712544335642,13,0,0,3,3,2
0.11637250760490302,20,1,0,1,3,1
0.29556247489378307,7,0,0,2,1,2
0.2844571392612061,4,0,0,1,2,2
0.1985425567180602,13,0,0,3,2,2
0.47468240281907265,0,0,0,1,3,2
0.1252760651894355,19,1,0,3,2,0
0.14474544744680842,21,1,0,1,2,2
0.4636164603587462,17,0,1,2,2,0
-0.012026365097699866,3,0,2,1,1,2
0.14856549824117624,15,0,1,2,3,2
0.49522002264358567,4,0,1,2,3,2
0.49162849293238947,8,0,2,3,2,2
0.10939967390390361,21,1,1,1,1,2
0.3515173096990912,17,0,0,2,2,2
1.1963318707590558,16,0,1,1,3,2
0.3911632247726355,8,0,0,1,2,2
1.4320254443492078,13,0,2,2,2,2
0.1940702109648577,21,1,0,2,2,0
0.22682566852963762,5,0,0,1,1,2
0.24005256416249188,0,0,0,1,2,2
0.05674187457661543,23,1,0,1,1,1
0.6082081852593132,14,0,0,1,2,2
0.2287884694400249,8,0,0,1,1,2
0.15990282872625866,21,1,1,3,3,1
0.19484196754032426,8,0,0,1,1,2
0.15570222132465433,20,1,0,1,3,1
0.11274071628934693,21,1,1,1,1,1
0.3593563546855749,23,1,0,3,3,1
0.6114137747484525,10,0,0,3,2,2
0.03311146002713101,22,1,1,1,3,2
0.20405052706044452,18,1,0,1,2,2
0.40524289819399567,17,0,0,3,2,0
0.0863185384608828,20,1,0,3,1,1
0.25509587548144985,22,1,0,1,2,1
0.29440356946129725,7,0,0,1,2,2
0.08476207564165888,10,0,0,1,1,1
0.26092212462919717,18,1,1,2,3,1
0.5097559881428562,9,0,0,1,2,2
0.395606860906887,8,0,0,1,2,2
0.06263186052628125,9,0,1,2,2,2
0.36670245689574066,4,0,1,1,1,2
0.3765490858220951,7,0,0,1,2,2
0.08004909556555591,11,0,0,1,1,2
0.5931317892412403,18,1,1,2,3,2
0.221192033646299,19,1,0,1,2,1
0.89156417157576,6,0,0,2,2,2
0.16720228849067706,2,0,2,2,1,0
-0.01826371047633845,18,1,1,2,2,1
0.6230350960614847,10,0,2,3,2,0
0.4125950094486546,11,0,0,2,3,2
0.45448372116674973,6,0,0,1,3,2
0.20238143495759556,23,1,0,1,2,1
0.6866227194830932,11,0,1,3,2,2
0.3182778524491532,14,0,2,2,1,2
0.4660533077133799,1,0,0,1,2,2
0.19786368778317676,22,1,0,2,3,2
0.07150094621801423,18,1,0,1,1,1
0.9524957886739067,15,0,0,3,3,2
0.35744765694593383,15,0,1,1,3,2
0.1541799582219195,7,0,0,1,2,2
0.24212310933353265,2,0,0,1,1,2
1.362588644532522,4,0,0,1,3,2
0.3713563298856063,13,0,0,3,2,2
0.973871754734701,7,0,0,1,3,2
0.2921440708023853,9,0,1,2,2,2
0.32056962722529386,0,0,1,1,2,2
0.3735472203398725,15,0,1,1,1,2
0.1633746712637984,17,0,0,2,1,2
0.45938924987979024,0,0,0,3,2,2
0.32566029125797136,15,0,0,3,2,2
0.3264118526061987,8,0,0,1,3,2
0.5696965313732835,3,0,1,2,2,2
0.13375384963269088,17,0,2,1,1,2
0.21838595841351358,10,0,0,1,2,2
0.016543540190633782,21,1,2,2,1,1
0.1887758807749214,8,0,1,1,2,2
0.3925552867855441,5,0,1,2,3,2
0.321369909481624,13,0,1,1,2,2
0.07007200176699613,22,1,0,1,2,1
0.5617443026312211,14,0,0,2,2,2
0.33484781450832896,8,0,0,2,3,2
0.3525386716874612,16,0,1,1,1,2
0.47137651277592346,9,0,0,3,2,2
0.7604887047305977,13,0,1,3,1,2
0.17594336977862388,6,0,1,1,2,2
0.4092571051577016,20,1,2,2,2,2
0.5076739647343784,2,0,0,1,3,2
-0.10121705974627178,9,0,1,1,3,2
0.2720084079338197,2,0,1,2,2,2
0.07183068048916573,11,0,0,2,1,2
0.737551011678213,15,0,0,2,3,2
0.15497710740303478,3,0,1,2,1,2
0.6363852962490879,4,0,0,2,3,2
0.23512408657525952,18,1,0,3,2,1
0.006934823316556909,18,1,0,2,1,1
0.5671202216367551,3,0,0,1,2,2
0.23296587116603365,5,0,0,2,3,1
0.05194676105547479,9,0,2,1,2,2
0.4231112566669673,11,0,0,3,3,2
-0.041067483322842185,13,0,1,2,2,2
0.309826985016643,14,0,2,1,1,2
0.6278771535376471,7,0,0,1,2,2
0.4794527575326311,17,0,1,3,2,2
0.3099348711252889,13,0,0,3,2,2
1.0341337645000312,0,0,0,1,2,2
0.30722613253709535,14,0,2,1,3,1
0.21989363308654264,17,0,1,1,1,2
0.19866020051553065,12,0,2,3,2,0
0.25711759311086657,0,0,0,2,1,2
0.2104192448795901,8,0,0,1,1,2
0.5687286208923786,10,0,0,3,2,2
0.1643219184336404,7,0,1,1,1,2
0.5359894816391513,10,0,0,1,3,0
0.21626064671387912,9,0,1,3,2,1
0.24263052030569804,13,0,1,2,2,2
0.30914975457206856,5,0,1,2,2,1
0.41658128044586357,9,0,0,2,3,2
0.4986276025420493,14,0,1,2,3,2
0.12851252113950734,1,0,2,1,1,0
0.05590002335440139,1,0,0,3,2,2
0.4078597307126469,14,0,0,1,2,2
0.2196315270272372,18,1,0,1,3,2
0.18903486334738295,6,0,1,2,1,2
0.4726078817616549,4,0,0,2,3,2
0.07925437588950551,18,1,0,3,3,0
0.16551959500075833,8,0,2,1,3,0
0.1667799586042422,1,0,1,2,1,2
0.4585482512079428,17,0,0,2,2,2
0.31813647749575863,7,0,1,1,3,2
0.8284464710221546,4,0,1,2,2,2
0.2624743729738893,9,0,1,2,1,2
-0.001441163295566833,19,1,1,2,2,1
0.32428296446832733,4,0,2,1,2,2
0.19873633721660813,23,1,1,3,3,1
0.4093680137729072,13,0,1,2,2,2
0.1509728041170876,22,1,0,1,3,2
0.5301190798700753,2,0,0,2,3,2
0.1731354812584681,1,0,2,1,1,2
0.07340754433495962,20,1,2,1,2,1
0.11946587477510269,6,0,0,2,2,2
0.09986727397588734,9,0,1,1,1,0
0.43480824442961014,16,0,1,1,3,1
1.0127539010117306,13,0,0,1,3,2
0.5441748413160482,4,0,1,2,2,2
0.20625574941359415,9,0,1,1,2,2
0.4229808372751794,16,0,1,3,3,2
0.25098599618303274,10,0,0,2,2,0
0.07143337392409001,22,1,1,3,1,0
0.6203215088158861,10,0,0,3,2,2
0.32054128658492836,19,1,2,1,2,2
0.3472323625477958,12,0,0,1,2,2
0.29157120592501656,5,0,0,2,2,2
0.30803664592742086,3,0,2,1,2,0
0.28833931870670865,12,0,0,2,2,2
0.15338011480511873,23,1,0,1,1,2
0.14482034372051836,22,1,1,2,3,1
0.3600744750811879,20,1,1,3,3,1
0.28985502509245525,5,0,0,1,1,2
0.8401604314527351,13,0,1,2,2,2
0.2918621718465607,16,0,0,1,2,2
0.6771278723254005,11,0,0,1,2,2
0.22167400898702547,6,0,0,2,2,2
0.3142206705645482,13,0,1,1,3,2
1.0604320763793251,4,0,0,2,3,2
0.7926203811331345,15,0,0,1,3,2
0.1994315372072284,8,0,0,3,2,2
0.4226263856733389,17,0,1,2,3,2
0.5836923363224528,16,0,1,1,3,2
0.3869086048196011,20,1,1,1,3,2
0.47120855629322894,16,0,1,1,2,2
0.2783662787382236,4,0,1,1,1,2
0.308355810746243,10,0,1,2,1,2
0.26264116081261496,8,0,1,3,2,2
0.6068293699329893,9,0,0,1,2,2
0.11496532675110405,1,0,0,1,2,2
0.06386875331707044,21,1,0,2,1,2
0.38440778924677976,13,0,0,2,1,2
0.09005544471629481,16,0,1,3,1,0
0.006367642046520971,4,0,0,1,2,2
0.21857637819274328,3,0,0,2,1,2
0.20507810224352535,18,1,1,1,2,2
0.13906561431392855,22,1,0,1,1,2
0.4085874700180319,3,0,2,2,2,2
0.31397212179546136,14,0,1,1,2,2
0.03458687348589233,20,1,1,3,2,1
0.06725697556784181,18,1,0,1,1,1
0.2554456756624064,5,0,1,2,2,2
0.16884177855401872,1,0,1,3,1,2
0.04435998702101012,2,0,1,3,1,2
0.08887865548111511,23,1,1,1,3,1
0.2583742787100659,20,1,0,1,2,2
0.27914667711185737,18,1,0,1,3,0
0.05085247122692264,14,0,1,1,2,2
0.19937760010051084,2,0,0,3,2,2
0.048873775207846464,20,1,1,1,1,0
0.745370078801115,17,0,1,1,2,2
0.6067296885679206,6,0,0,1,2,2
0.30356438197875985,19,1,0,3,3,1
0.2602310126814077,22,1,0,2,2,2
0.14214582870980486,18,1,0,1,1,2
1.292901914101162,5,0,0,1,2,2
0.44317040261126506,0,0,0,1,2,0
0.3153867099662968,2,0,0,2,1,2
0.4017508596066825,2,0,1,3,1,2
0.26107308661765694,20,1,1,1,2,2
0.46771597518282526,2,0,1,1,2,2
0.3254476571143992,1,0,0,1,2,2
0.7046695194129545,16,0,1,1,2,2
0.08610007234135875,23,1,0,1,1,1
0.5554851294013297,7,0,0,1,2,2
0.0768346255644284,20,1,1,3,1,1
0.3848752052079434,0,0,0,1,3,2
0.1768658055975144,20,1,0,2,2,1
0.692313801693473,13,0,0,2,3,2
0.03166937058671108,21,1,0,3,1,0
0.25591811009912707,2,0,0,1,2,2
0.3155457465294064,2,0,0,2,2,2
0.17000296556909933,19,1,2,1,3,1
0.35549444872060487,10,0,0,1,2,2
0.3708353648794623,10,0,1,2,2,2
1.9214479993567797,15,0,0,1,3,2
0.693499711837081,17,0,0,2,2,2
0.5202268671857082,2,0,2,1,3,0
0.4609051300698825,9,0,1,2,2,2
0.5946715599980636,5,0,0,1,2,2
0.23706876207093874,4,0,0,2,2,2
0.18263183891630602,16,0,1,1,2,2
1.2001292798089696,16,0,0,1,2,2
0.16070838283400274,21,1,2,1,2,0
0.1743051791317739,22,1,0,1,2,2
0.6054624376949416,15,0,0,2,2,2
0.1610842599397275,11,0,1,1,2,1
0.686406307616892,17,0,0,1,2,2
0.2190474981702708,14,0,0,1,2,2
0.4049844395752902,16,0,0,2,2,1
0.046568392351581535,22,1,1,3,1,0
0.08207993797029471,18,1,1,2,1,1
0.3594421347032864,1,0,0,2,2,2
0.4111283620126836,17,0,0,3,2,2
0.23545789979497642,12,0,0,3,2,0
0.2084470817692879,12,0,0,2,1,2
0.2847856345516541,16,0,1,2,2,2
0.28177195648982606,9,0,2,1,2,2
0.32996000630691574,15,0,1,1,3,2
0.11018114709615666,2,0,0,1,1,2
0.18728898906637706,18,1,1,2,2,2
0.10350805308952032,19,1,2,2,1,2
0.2963160909499873,17,0,0,1,2,2
0.17988335703665945,2,0,0,2,2,2
0.4150285497925799,2,0,0,2,2,2
0.2710857906492624,20,1,0,1,2,2
0.4524338073669236,7,0,0,1,2,2
0.19827793573196467,19,1,0,1,2,1
0.49205196353301617,6,0,2,1,2,2
0.791906455291188,7,0,1,1,2,2
0.0485108151746228,23,1,0,1,2,2
0.5560062866598339,12,0,1,1,2,2
0.5312035843689386,9,0,1,1,2,2
0.4852638422881605,14,0,1,1,3,1
0.6013356119316133,15,0,0,2,2,2
0.22831021467569398,23,1,0,1,2,1
0.917579035673424,14,0,0,3,3,2
0.39918615920907335,14,0,0,1,2,2
0.22144957848311395,1,0,0,1,2,1
0.2314198241857729,2,0,0,1,2,0
0.3574366905617228,6,0,0,3,3,2
0.14688818319834726,5,0,0,1,2,1
0.006765606061581611,0,0,1,3,1,2
0.5923074894817485,20,1,0,3,3,2
0.5205965851993425,3,0,0,3,2,2
0.5594652984003557,3,0,1,1,2,2
0.07873517857165813,17,0,0,1,3,2
0.31508498129540546,7,0,0,2,2,2
0.19220046086811338,22,1,0,1,2,1
0.20609940671383684,20,1,0,1,2,0
0.6903434763583746,7,0,0,1,2,2
0.11001988945848537,4,0,1,1,1,2
0.08552729029130643,10,0,2,1,2,2
0.6562964625249096,4,0,0,2,2,2
0.39927727371317706,10,0,0,1,3,1
0.2613688219217983,22,1,1,2,3,1
0.07127077645584694,12,0,0,2,1,2
0.12713233372024807,0,0,1,1,2,1
0.39047226408166047,6,0,1,3,2,2
0.519472769413026,10,0,1,1,2,2
0.2375263524459927,9,0,0,3,2,2
0.12064973682790561,21,1,0,2,3,2
0.1549063113462565,23,1,2,1,2,2
0.405325549352655,4,0,0,3,2,2
0.025208213397092786,5,0,2,2,1,2
-0.02249820259063435,23,1,1,3,1,1
0.8315357493298465,9,0,0,1,2,2
0.01075141372642634,19,1,1,1,2,2
0.039974454352662586,2,0,2,2,1,1
0.4905029122414376,1,0,0,1,2,2
0.3004405113767326,15,0,0,3,2,2
0.527620702344895,4,0,1,1,2,2
0.23376899899725292,3,0,1,1,1,2
1.1724659034658254,3,0,0,1,3,2
0.499758967793942,6,0,0,3,2,0
0.19508402576678852,3,0,0,2,3,2
0.45135882974841646,15,0,1,1,2,2
0.3606697091294189,1,0,0,1,2,2
0.4714407831924436,2,0,2,2,2,2
0.1871706716548382,5,0,0,1,1,2
0.8550551916478141,11,0,1,2,2,2
0.5739208659971834,7,0,0,1,3,2
0.11588474020570136,11,0,0,2,2,2
0.26882763134888543,14,0,0,2,2,2
0.5713909079408932,2,0,0,1,2,2
0.04747237372850165,22,1,0,1,2,1
0.1432833998102205,22,1,2,3,3,1
0.1514704269328436,7,0,0,1,1,2
0.10836481830555618,18,1,0,1,2,2
0.3363527886202439,11,0,1,1,2,0
0.09964775390149187,18,1,0,3,1,1
0.11173153597899377,18,1,1,3,2,0
-0.06007955946899885,2,0,0,2,2,2
0.13086144914935197,23,1,2,1,1,1
0.10535312041195842,15,0,0,1,2,0
0.4853017224634494,16,0,1,1,2,2
0.22727295935432568,14,0,0,2,1,2
0.12053701985004868,19,1,1,1,1,1
0.6332118933887656,13,0,2,1,2,2
0.28587410594933393,14,0,0,1,2,2
0.22465017299257886,17,0,0,1,1,2
0.7681559039874777,2,0,0,1,2,2
0.6928170414798552,3,0,1,1,2,2
0.02406155958745816,19,1,0,1,2,1
0.07003241151473262,15,0,1,3,1,1
0.4614204546106892,13,0,1,3,3,2
0.26836090636798837,1,0,1,2,2,2
0.380754469859274,6,0,1,1,2,2
0.527223354376225,0,0,0,2,3,2
0.19714603781796264,20,1,1,2,2,1
0.8410391239233894,8,0,0,1,3,2
0.15877140396325307,12,0,2,1,2,2
0.2999660889302977,14,0,0,3,1,2
0.37153069620909257,7,0,1,1,3,2
-0.02418820056278854,7,0,0,3,2,0
0.11571294116110475,15,0,0,1,1,2
0.32638412782515674,14,0,0,1,2,2
0.1432366007614564,2,0,0,3,1,0
0.08995380860053831,2,0,0,1,3,2
0.23041320777183638,20,1,0,1,2,2
0.08352506089240035,23,1,0,1,2,0
0.507108588167711,15,0,1,2,3,2
0.12531607907459796,18,1,0,1,2,1
0.24837313041992937,14,0,1,1,3,2
0.34100101928183624,21,1,0,3,2,0
0.9784040112541381,8,0,2,1,3,2
0.08821493189687812,20,1,0,1,1,1
0.261940382206008,15,0,2,3,3,0
0.3755804715918961,1,0,0,2,1,2
0.10590783642577863,11,0,0,2,1,2
0.2355872318435562,12,0,1,1,2,2
0.2393049909840552,4,0,0,2,1,2
0.26047799352670464,7,0,0,1,3,0
0.5481598548542393,3,0,0,3,3,1
0.17566377000236058,1,0,1,2,2,2
0.9527161708833171,3,0,0,2,3,2
0.4320914787660666,10,0,0,2,3,2
0.13919541267175536,16,0,1,1,2,2
0.07718326150821432,18,1,0,1,2,2
0.13969514887263715,4,0,1,3,1,2
-0.02661138813640283,22,1,0,1,1,2
0.43852948534964065,13,0,0,1,2,2
0.7382259610365874,7,0,0,1,2,2
0.2131944774406153,21,1,0,2,2,2
0.061183639011549155,23,1,0,1,2,1
0.1293443266290484,0,0,1,2,2,2
0.16451641700222308,5,0,1,3,2,2
0.37911365701159677,6,0,2,2,2,2
0.3473544816695334,6,0,0,3,2,2
1.4652123679833622,12,0,1,1,3,2
0.2629237380348437,0,0,0,2,2,2
0.2347316041549018,5,0,1,2,2,2
0.3599066303009293,17,0,1,3,3,0
0.17103532608495267,16,0,2,3,1,0
0.9019125352636208,4,0,0,1,3,2
0.09406058335878804,17,0,2,2,1,2
0.39437416841646383,3,0,0,2,2,2
0.3827684999410826,16,0,0,2,3,2
0.26640522938102257,20,1,0,1,3,2
0.25664718979260503,4,0,0,3,2,0
0.2075815517406555,16,0,0,3,2,2
0.2170830245836768,22,1,1,2,2,1
0.4341771274311668,17,0,0,1,2,2
0.17970005094767,9,0,0,3,2,2
0.19289610556794884,3,0,0,3,1,2
0.09574743515290093,11,0,1,1,2,2
0.10731071920057603,21,1,0,3,2,0
0.12313678586494094,23,1,1,1,3,1
0.291033104644226,15,0,0,3,2,2
0.7500646938737476,8,0,1,1,3,2
0.26807437175566995,16,0,1,1,2,2
0.039367137051879476,19,1,0,2,2,0
1.2968941039689885,2,0,0,2,2,2
0.4658008517663108,14,0,0,2,1,2
0.39495302693968254,8,0,1,3,2,2
0.09609586134991474,5,0,1,3,2,0
0.2693952727839549,11,0,0,1,2,0
0.6427337353473008,6,0,1,2,2,2
0.39504592178930387,11,0,0,1,2,2
0.3597714679590992,16,0,0,3,2,2
0.4288503791194744,0,0,0,3,2,2
0.2013874337078523,1,0,0,2,2,2
0.20310641977959612,20,1,1,3,2,2
0.15192897199401098,18,1,0,2,2,2
0.24738050526864558,4,0,1,1,3,2
0.3456999360081098,7,0,0,1,3,2
0.16519208015582532,10,0,0,1,1,2
0.1203412534993745,22,1,1,1,2,1
0.21562773296867283,10,0,0,2,2,2
0.3350523363729372,3,0,0,1,3,2
0.029395510616564036,19,1,0,1,1,2
0.2299665518069472,1,0,0,1,2,2
0.5552539828259795,3,0,1,1,2,2
0.34530472457848294,6,0,0,1,2,2
0.46908869329470276,17,0,0,1,2,2
0.3413095070485793,10,0,2,2,2,2
0.2065971177921466,2,0,2,3,2,2
0.27025679167210526,9,0,0,3,1,2
0.7202010320406934,15,0,0,1,2,2
0.3453972090043947,12,0,2,2,2,2
0.3682263338813734,15,0,0,2,2,1
0.2677225598377821,9,0,1,1,2,2
0.6763951415293813,16,0,0,2,2,2
0.3345799697119469,9,0,2,2,2,2
0.03334111323064158,5,0,1,3,2,2
0.18813440613027482,17,0,0,3,2,0
0.29458295000906864,20,1,0,2,2,2
0.18273796589307428,22,1,0,1,2,0
0.34447635893591316,0,0,0,2,2,2
0.06198221962815148,0,0,2,2,1,1
0.10944732183152667,3,0,0,3,2,2
0.2622315973028785,10,0,0,2,2,2
0.46562610368089563,16,0,0,3,2,0
0.35813171695498297,13,0,1,2,2,2
0.790567741448627,6,0,0,1,3,2
0.006390655699010123,8,0,0,3,2,2
0.17290615877198542,18,1,0,3,3,2
0.2232796744697989,13,0,1,1,2,2
0.21570261016625583,10,0,0,1,2,1
0.11094793055069835,21,1,0,1,1,2
0.16978130856808776,2,0,0,2,3,2
-0.09058574045902804,2,0,1,2,2,2
1.8615033225910642,15,0,1,3,2,2
0.43286834487707565,2,0,0,2,2,2
0.32909479358456384,23,1,0,3,3,2
0.49104462769360935,10,0,2,1,2,0
0.1922109936165679,17,0,1,3,2,2
0.18198968015420774,11,0,2,2,2,2
0.1575902992448681,22,1,1,1,2,0
0.8774015268866433,6,0,0,3,3,2
0.22047699695105988,21,1,2,2,3,1
0.6922144808170743,1,0,1,1,2,2
0.4654454893291649,2,0,1,1,2,2
0.3058466673798811,4,0,1,2,1,2
0.17758421937128716,10,0,1,1,2,1
0.4111379937299517,6,0,0,1,2,2
0.1256910844804717,22,1,1,3,3,0
0.4826548633972106,4,0,1,1,2,2
0.303823637103707,8,0,0,2,2,2
1.7772062874554573,10,0,0,2,3,2
0.38430641938928384,1,0,0,2,3,2
0.14655759907195304,1,0,0,2,1,2
0.6722961610493333,7,0,1,1,3,2
0.32878218651605823,0,0,0,1,1,2
0.43813222898862586,0,0,1,1,2,2
0.4160842788220275,7,0,0,3,2,2
0.25269781655650647,0,0,1,1,2,2
0.852279851895604,17,0,0,1,2,2
0.02866359555470495,19,1,0,3,2,1
0.5051369326894728,6,0,0,1,2,2
0.17984861637826843,22,1,0,2,3,2
0.26984320271412304,1,0,0,1,1,2
0.8393020757385526,0,0,0,2,3,2
0.3930564240017328,8,0,0,2,2,2
0.10650357206475466,19,1,2,1,3,1
0.27029969770459367,5,0,0,1,2,2
0.7203519859290151,17,0,1,2,3,2
0.4228232398944532,1,0,1,2,2,2
0.5442361785252037,0,0,0,2,2,2
0.21764926128160725,8,0,1,1,3,2
0.4854312562046065,10,0,1,1,2,2
0.6227619728973196,8,0,0,1,2,2
0.4392328427851795,1,0,0,2,2,2
0.35475647955964773,10,0,1,2,2,2
-0.42069049616169435,1,0,0,1,3,2
0.8076553410172809,4,0,1,1,3,2
0.25093208047611204,13,0,0,1,1,2
2.2965291469091174,12,0,0,2,1,2
0.4827551004681644,4,0,1,2,2,2
0.3121755120120007,23,1,0,3,3,0
0.2849650888791665,0,0,0,2,1,2
0.567390168487506,12,0,1,1,3,2
0.15427433609035696,23,1,1,3,3,0
0.2808198934992845,9,0,1,3,2,2
0.18880230291041425,20,1,1,3,2,1
0.16286539115510537,9,0,0,2,1,1
1.8108791051971656,10,0,1,3,3,2
0.22024235027532932,19,1,0,3,2,2
1.3546605639878544,15,0,0,1,2,2
0.5302681077800222,15,0,0,2,2,2
0.04332216236818014,19,1,0,3,2,1
0.49554091932619176,17,0,0,3,2,2
0.4190947149572466,1,0,0,2,3,2
0.6482863056980157,5,0,0,1,3,2
0.04533244534440381,20,1,0,3,2,2
0.9919902312061588,12,0,0,1,3,2
0.2813722100941684,22,1,0,1,2,1
0.413820412021628,4,0,1,2,2,2
0.11069878351612089,22,1,1,1,2,0
0.6100076771616947,1,0,0,3,2,2
0.23939420720238386,9,0,1,1,1,2
